date,product,seller_id,listing_price,condition,days_on_market,location
2026-03-16,iPhone 14,S002,4663,used,2,Bursa
2026-03-16,iPhone 14,S038,4851,new,17,Bursa
2026-03-16,iPhone 14,S042,4728,like_new,9,Bursa
2026-03-16,iPhone 14,S047,4670,new,23,Bursa
2026-03-16,iPhone 14,S019,4730,new,9,Izmir
2026-03-16,iPhone 14,S012,4803,used,22,Izmir
2026-03-16,iPhone 14,S030,4783,new,13,Ankara
2026-03-16,iPhone 14,S040,4825,new,27,Izmir
2026-03-16,iPhone 14,S043,4884,like_new,13,Bursa
2026-03-16,iPhone 14,S028,4934,used,30,Ankara
2026-03-16,iPhone 14,S001,4808,like_new,19,Ankara
2026-03-16,iPhone 14,S030,4642,new,26,Ankara
2026-03-16,iPhone 14,S049,4740,new,24,Istanbul
2026-03-16,iPhone 14,S034,4650,used,1,Bursa
2026-03-17,iPhone 14,S027,5286,used,7,Ankara
2026-03-17,iPhone 14,S020,5321,used,12,Izmir
2026-03-17,iPhone 14,S015,5157,used,12,Bursa
2026-03-17,iPhone 14,S003,5182,used,19,Ankara
2026-03-17,iPhone 14,S042,5108,new,17,Ankara
2026-03-17,iPhone 14,S047,5122,like_new,23,Bursa
2026-03-17,iPhone 14,S039,4880,used,5,Istanbul
2026-03-17,iPhone 14,S036,5068,like_new,1,Izmir
2026-03-17,iPhone 14,S010,4968,like_new,7,Antalya
2026-03-17,iPhone 14,S027,5111,used,22,Ankara
2026-03-17,iPhone 14,S025,5069,used,20,Izmir
2026-03-17,iPhone 14,S019,5316,new,26,Izmir
2026-03-17,iPhone 14,S030,5190,used,9,Istanbul
2026-03-17,iPhone 14,S019,5112,like_new,3,Izmir
2026-03-17,iPhone 14,S023,5044,new,21,Bursa
2026-03-17,iPhone 14,S039,5283,new,29,Bursa
2026-03-17,iPhone 14,S041,5073,new,1,Bursa
2026-03-17,iPhone 14,S035,5117,new,22,Ankara
2026-03-17,iPhone 14,S034,5082,new,22,Istanbul
2026-03-17,iPhone 14,S002,5027,new,20,Ankara
2026-03-17,iPhone 14,S031,5081,used,14,Istanbul
2026-03-17,iPhone 14,S041,4835,like_new,5,Antalya
2026-03-17,iPhone 14,S041,4886,like_new,11,Bursa
2026-03-17,iPhone 14,S041,5120,like_new,1,Ankara
2026-03-17,iPhone 14,S040,5270,new,6,Ankara
2026-03-17,iPhone 14,S011,5120,new,17,Ankara
2026-03-17,iPhone 14,S036,4988,new,20,Bursa
2026-03-17,iPhone 14,S002,4899,new,27,Izmir
2026-03-17,iPhone 14,S035,5173,new,23,Ankara
2026-03-17,iPhone 14,S010,5007,new,16,Ankara
2026-03-18,iPhone 14,S020,4735,like_new,9,Ankara
2026-03-18,iPhone 14,S005,4704,like_new,17,Istanbul
2026-03-18,iPhone 14,S014,4715,used,30,Antalya
2026-03-18,iPhone 14,S042,4660,used,9,Istanbul
2026-03-18,iPhone 14,S049,4703,used,21,Antalya
2026-03-18,iPhone 14,S039,4641,like_new,22,Antalya
2026-03-18,iPhone 14,S011,4578,used,7,Ankara
2026-03-18,iPhone 14,S044,4537,new,6,Ankara
2026-03-18,iPhone 14,S033,4362,used,14,Izmir
2026-03-18,iPhone 14,S049,4634,like_new,20,Istanbul
2026-03-18,iPhone 14,S038,4843,used,3,Bursa
2026-03-18,iPhone 14,S003,4746,used,25,Istanbul
2026-03-18,iPhone 14,S033,4684,like_new,5,Ankara
2026-03-18,iPhone 14,S008,4566,new,15,Ankara
2026-03-18,iPhone 14,S049,4779,used,23,Izmir
2026-03-18,iPhone 14,S044,4641,new,25,Istanbul
2026-03-18,iPhone 14,S017,4850,like_new,27,Izmir
2026-03-18,iPhone 14,S020,4535,like_new,5,Bursa
2026-03-18,iPhone 14,S010,4564,like_new,23,Istanbul
2026-03-18,iPhone 14,S004,4552,like_new,30,Antalya
2026-03-18,iPhone 14,S040,4474,used,16,Antalya
2026-03-18,iPhone 14,S017,4541,like_new,30,Ankara
2026-03-18,iPhone 14,S012,4669,used,20,Izmir
2026-03-18,iPhone 14,S044,4568,like_new,2,Ankara
2026-03-18,iPhone 14,S014,4181,like_new,17,Izmir
2026-03-18,iPhone 14,S024,4788,used,17,Istanbul
2026-03-18,iPhone 14,S014,4449,like_new,28,Izmir
2026-03-18,iPhone 14,S015,4729,new,25,Istanbul
2026-03-18,iPhone 14,S004,4660,like_new,27,Istanbul
2026-03-18,iPhone 14,S042,4917,used,1,Ankara
2026-03-19,iPhone 14,S030,5357,like_new,14,Ankara
2026-03-19,iPhone 14,S048,5172,used,16,Bursa
2026-03-19,iPhone 14,S049,5148,like_new,12,Antalya
2026-03-19,iPhone 14,S038,5419,used,29,Bursa
2026-03-19,iPhone 14,S032,5053,new,15,Izmir
2026-03-19,iPhone 14,S015,5258,new,11,Ankara
2026-03-19,iPhone 14,S015,5218,used,16,Ankara
2026-03-19,iPhone 14,S050,5192,used,6,Istanbul
2026-03-19,iPhone 14,S016,5278,used,30,Antalya
2026-03-19,iPhone 14,S019,5258,used,11,Istanbul
2026-03-19,iPhone 14,S028,5291,used,22,Izmir
2026-03-19,iPhone 14,S030,5251,like_new,20,Istanbul
2026-03-19,iPhone 14,S011,5286,like_new,4,Antalya
2026-03-19,iPhone 14,S010,5246,used,15,Istanbul
2026-03-19,iPhone 14,S039,5153,used,5,Bursa
2026-03-19,iPhone 14,S018,5235,used,29,Istanbul
2026-03-19,iPhone 14,S037,5146,used,6,Izmir
2026-03-19,iPhone 14,S011,5138,like_new,25,Ankara
2026-03-19,iPhone 14,S030,5193,like_new,4,Bursa
2026-03-19,iPhone 14,S029,5220,used,29,Ankara
2026-03-19,iPhone 14,S029,5239,new,3,Istanbul
2026-03-19,iPhone 14,S031,5347,used,3,Istanbul
2026-03-19,iPhone 14,S008,5173,like_new,21,Izmir
2026-03-19,iPhone 14,S022,5259,like_new,15,Bursa
2026-03-19,iPhone 14,S030,5249,like_new,8,Bursa
2026-03-19,iPhone 14,S024,5159,new,29,Istanbul
2026-03-19,iPhone 14,S027,5243,like_new,28,Izmir
2026-03-19,iPhone 14,S020,5358,like_new,26,Antalya
2026-03-19,iPhone 14,S039,5257,used,2,Antalya
2026-03-19,iPhone 14,S046,5262,like_new,23,Istanbul
2026-03-20,iPhone 14,S041,4870,like_new,29,Antalya
2026-03-20,iPhone 14,S048,5199,used,2,Antalya
2026-03-20,iPhone 14,S016,4877,new,10,Ankara
2026-03-20,iPhone 14,S049,4752,used,8,Ankara
2026-03-20,iPhone 14,S044,5063,used,30,Istanbul
2026-03-20,iPhone 14,S001,4943,used,8,Ankara
2026-03-20,iPhone 14,S020,4920,new,16,Antalya
2026-03-20,iPhone 14,S008,4890,like_new,26,Izmir
2026-03-20,iPhone 14,S044,5188,new,20,Ankara
2026-03-20,iPhone 14,S041,5001,new,25,Istanbul
2026-03-20,iPhone 14,S015,5025,used,7,Istanbul
2026-03-20,iPhone 14,S049,4977,like_new,7,Izmir
2026-03-20,iPhone 14,S007,4990,new,24,Bursa
2026-03-20,iPhone 14,S015,5129,new,30,Ankara
2026-03-20,iPhone 14,S046,4926,used,26,Izmir
2026-03-20,iPhone 14,S045,4778,new,18,Izmir
2026-03-20,iPhone 14,S033,5064,used,4,Antalya
2026-03-20,iPhone 14,S050,5018,used,16,Antalya
2026-03-20,iPhone 14,S045,4970,like_new,28,Antalya
2026-03-20,iPhone 14,S037,5015,like_new,5,Ankara
2026-03-20,iPhone 14,S045,4911,new,5,Antalya
2026-03-20,iPhone 14,S031,4960,used,20,Istanbul
2026-03-20,iPhone 14,S038,4941,new,8,Antalya
2026-03-20,iPhone 14,S045,4884,used,28,Antalya
2026-03-20,iPhone 14,S035,5103,like_new,28,Ankara
2026-03-20,iPhone 14,S037,4783,new,14,Istanbul
2026-03-20,iPhone 14,S012,5248,new,14,Izmir
2026-03-20,iPhone 14,S030,5065,used,30,Bursa
2026-03-20,iPhone 14,S013,4738,new,18,Ankara
2026-03-20,iPhone 14,S005,4929,like_new,3,Antalya
2026-03-21,iPhone 14,S049,5542,like_new,13,Antalya
2026-03-21,iPhone 14,S031,5611,new,21,Bursa
2026-03-21,iPhone 14,S025,5441,used,18,Antalya
2026-03-21,iPhone 14,S048,5567,like_new,9,Izmir
2026-03-21,iPhone 14,S018,5548,used,4,Istanbul
2026-03-21,iPhone 14,S035,5472,like_new,2,Istanbul
2026-03-21,iPhone 14,S007,5455,like_new,22,Izmir
2026-03-21,iPhone 14,S011,5676,like_new,11,Ankara
2026-03-21,iPhone 14,S022,5354,like_new,1,Ankara
2026-03-21,iPhone 14,S048,5622,new,24,Antalya
2026-03-21,iPhone 14,S003,5661,used,5,Bursa
2026-03-21,iPhone 14,S022,5536,used,6,Izmir
2026-03-21,iPhone 14,S015,5569,new,6,Ankara
2026-03-21,iPhone 14,S042,5706,used,30,Bursa
2026-03-21,iPhone 14,S012,5476,like_new,6,Izmir
2026-03-21,iPhone 14,S008,5489,used,27,Izmir
2026-03-21,iPhone 14,S011,5502,like_new,8,Ankara
2026-03-21,iPhone 14,S005,5706,new,8,Izmir
2026-03-21,iPhone 14,S019,5722,new,13,Bursa
2026-03-21,iPhone 14,S015,5391,used,14,Ankara
2026-03-21,iPhone 14,S030,5687,like_new,26,Izmir
2026-03-21,iPhone 14,S038,5664,like_new,15,Ankara
2026-03-21,iPhone 14,S029,5754,like_new,21,Istanbul
2026-03-21,iPhone 14,S037,5610,used,14,Izmir
2026-03-21,iPhone 14,S002,5557,like_new,23,Ankara
2026-03-21,iPhone 14,S020,5704,like_new,21,Izmir
2026-03-21,iPhone 14,S029,5649,like_new,20,Istanbul
2026-03-21,iPhone 14,S025,5839,used,9,Ankara
2026-03-21,iPhone 14,S045,5681,used,14,Antalya
2026-03-21,iPhone 14,S041,5582,used,16,Antalya
2026-03-22,iPhone 14,S045,4459,like_new,26,Bursa
2026-03-22,iPhone 14,S011,4532,used,19,Ankara
2026-03-22,iPhone 14,S006,4427,like_new,25,Bursa
2026-03-22,iPhone 14,S013,4577,like_new,11,Istanbul
2026-03-22,iPhone 14,S016,4718,used,30,Istanbul
2026-03-22,iPhone 14,S035,4603,new,26,Istanbul
2026-03-22,iPhone 14,S001,4730,new,16,Istanbul
2026-03-22,iPhone 14,S045,4645,like_new,8,Antalya
2026-03-22,iPhone 14,S008,4554,used,24,Ankara
2026-03-22,iPhone 14,S027,4615,new,21,Bursa
2026-03-22,iPhone 14,S017,4662,new,18,Antalya
2026-03-22,iPhone 14,S032,4621,used,7,Istanbul
2026-03-22,iPhone 14,S012,4622,new,2,Izmir
2026-03-22,iPhone 14,S047,4509,used,20,Istanbul
2026-03-22,iPhone 14,S013,4551,new,22,Antalya
2026-03-22,iPhone 14,S010,4882,new,28,Bursa
2026-03-22,iPhone 14,S017,4755,used,28,Izmir
2026-03-22,iPhone 14,S024,4422,like_new,24,Izmir
2026-03-22,iPhone 14,S019,4312,like_new,6,Bursa
2026-03-22,iPhone 14,S029,4613,used,23,Bursa
2026-03-22,iPhone 14,S039,4714,new,10,Izmir
2026-03-22,iPhone 14,S029,4540,used,30,Bursa
2026-03-22,iPhone 14,S005,4730,like_new,1,Izmir
2026-03-22,iPhone 14,S027,4611,like_new,13,Antalya
2026-03-22,iPhone 14,S029,4584,used,24,Antalya
2026-03-22,iPhone 14,S017,4697,new,22,Istanbul
2026-03-22,iPhone 14,S050,4538,like_new,7,Istanbul
2026-03-22,iPhone 14,S031,4569,like_new,18,Antalya
2026-03-22,iPhone 14,S011,4686,new,13,Bursa
2026-03-22,iPhone 14,S006,4600,used,11,Ankara
2026-03-23,iPhone 14,S039,5882,new,18,Istanbul
2026-03-23,iPhone 14,S032,5732,used,19,Bursa
2026-03-23,iPhone 14,S002,5724,used,6,Istanbul
2026-03-23,iPhone 14,S033,5641,new,3,Ankara
2026-03-23,iPhone 14,S011,5755,like_new,11,Ankara
2026-03-23,iPhone 14,S046,5607,used,12,Istanbul
2026-03-23,iPhone 14,S028,5682,like_new,2,Istanbul
2026-03-23,iPhone 14,S012,5534,like_new,6,Ankara
2026-03-23,iPhone 14,S046,5775,like_new,20,Istanbul
2026-03-23,iPhone 14,S013,5683,new,14,Izmir
2026-03-23,iPhone 14,S009,5891,used,10,Izmir
2026-03-23,iPhone 14,S015,5942,like_new,26,Ankara
2026-03-23,iPhone 14,S035,5741,new,9,Antalya
2026-03-23,iPhone 14,S002,5655,used,28,Istanbul
2026-03-23,iPhone 14,S011,5531,like_new,2,Ankara
2026-03-23,iPhone 14,S003,5758,like_new,6,Ankara
2026-03-23,iPhone 14,S003,5673,used,18,Istanbul
2026-03-23,iPhone 14,S011,5713,used,5,Istanbul
2026-03-23,iPhone 14,S019,5860,like_new,13,Antalya
2026-03-23,iPhone 14,S043,5545,like_new,30,Bursa
2026-03-23,iPhone 14,S043,5533,like_new,7,Antalya
2026-03-23,iPhone 14,S002,5618,new,16,Istanbul
2026-03-23,iPhone 14,S011,5748,used,2,Izmir
2026-03-23,iPhone 14,S040,5715,used,29,Ankara
2026-03-23,iPhone 14,S031,5537,like_new,7,Istanbul
2026-03-23,iPhone 14,S032,5740,like_new,26,Antalya
2026-03-23,iPhone 14,S017,5499,used,10,Istanbul
2026-03-23,iPhone 14,S048,5544,used,23,Istanbul
2026-03-23,iPhone 14,S039,5633,used,16,Bursa
2026-03-23,iPhone 14,S037,5579,used,18,Istanbul
2026-03-24,iPhone 14,S021,4949,new,5,Antalya
2026-03-24,iPhone 14,S001,4875,used,20,Izmir
2026-03-24,iPhone 14,S048,5057,like_new,8,Izmir
2026-03-24,iPhone 14,S033,4809,like_new,30,Istanbul
2026-03-24,iPhone 14,S037,4824,like_new,12,Istanbul
2026-03-24,iPhone 14,S026,4989,used,25,Izmir
2026-03-24,iPhone 14,S044,4828,like_new,28,Antalya
2026-03-24,iPhone 14,S014,5024,used,2,Izmir
2026-03-24,iPhone 14,S007,4906,new,12,Bursa
2026-03-24,iPhone 14,S012,4550,used,23,Bursa
2026-03-24,iPhone 14,S039,4985,used,6,Bursa
2026-03-24,iPhone 14,S009,4952,like_new,26,Bursa
2026-03-24,iPhone 14,S047,4957,used,2,Izmir
2026-03-24,iPhone 14,S009,4604,new,20,Izmir
2026-03-24,iPhone 14,S016,4758,used,22,Istanbul
2026-03-24,iPhone 14,S011,4767,new,6,Bursa
2026-03-24,iPhone 14,S024,4736,like_new,22,Izmir
2026-03-24,iPhone 14,S050,5054,used,30,Izmir
2026-03-24,iPhone 14,S021,4838,used,8,Istanbul
2026-03-24,iPhone 14,S044,4835,new,19,Bursa
2026-03-24,iPhone 14,S021,4908,used,11,Ankara
2026-03-24,iPhone 14,S017,4910,like_new,15,Bursa
2026-03-24,iPhone 14,S010,4429,new,13,Antalya
2026-03-24,iPhone 14,S029,4760,used,17,Bursa
2026-03-24,iPhone 14,S013,4666,used,15,Istanbul
2026-03-24,iPhone 14,S021,4889,new,7,Bursa
2026-03-24,iPhone 14,S035,4804,new,14,Bursa
2026-03-24,iPhone 14,S012,4841,like_new,20,Bursa
2026-03-24,iPhone 14,S020,4584,new,23,Antalya
2026-03-24,iPhone 14,S038,4801,new,7,Bursa
2026-03-25,iPhone 14,S009,5188,new,24,Antalya
2026-03-25,iPhone 14,S008,5225,like_new,9,Bursa
2026-03-25,iPhone 14,S035,5140,new,13,Ankara
2026-03-25,iPhone 14,S005,4887,like_new,10,Izmir
2026-03-25,iPhone 14,S017,5206,new,20,Ankara
2026-03-25,iPhone 14,S006,5140,used,13,Izmir
2026-03-25,iPhone 14,S022,5037,new,24,Izmir
2026-03-25,iPhone 14,S034,4802,like_new,10,Antalya
2026-03-25,iPhone 14,S005,5168,used,19,Izmir
2026-03-25,iPhone 14,S012,4978,new,8,Antalya
2026-03-25,iPhone 14,S021,5094,used,2,Bursa
2026-03-25,iPhone 14,S046,5059,new,27,Ankara
2026-03-25,iPhone 14,S038,5240,new,29,Izmir
2026-03-25,iPhone 14,S005,5036,new,25,Bursa
2026-03-25,iPhone 14,S020,5049,used,7,Bursa
2026-03-25,iPhone 14,S027,5245,used,30,Ankara
2026-03-25,iPhone 14,S035,4970,used,12,Istanbul
2026-03-25,iPhone 14,S035,5151,like_new,2,Bursa
2026-03-25,iPhone 14,S031,5027,new,8,Izmir
2026-03-25,iPhone 14,S022,4928,used,16,Istanbul
2026-03-25,iPhone 14,S024,5051,used,3,Ankara
2026-03-25,iPhone 14,S029,5136,new,30,Bursa
2026-03-25,iPhone 14,S005,5218,new,22,Antalya
2026-03-25,iPhone 14,S017,5233,like_new,7,Bursa
2026-03-25,iPhone 14,S042,5015,new,15,Izmir
2026-03-25,iPhone 14,S044,4929,used,4,Bursa
2026-03-25,iPhone 14,S050,5012,new,11,Bursa
2026-03-25,iPhone 14,S004,4905,used,23,Antalya
2026-03-25,iPhone 14,S039,5024,used,12,Bursa
2026-03-25,iPhone 14,S022,5009,used,7,Izmir
2026-03-26,iPhone 14,S038,5645,used,18,Bursa
2026-03-26,iPhone 14,S033,5284,new,23,Bursa
2026-03-26,iPhone 14,S027,5465,used,20,Istanbul
2026-03-26,iPhone 14,S026,5466,like_new,4,Istanbul
2026-03-26,iPhone 14,S037,5702,used,18,Antalya
2026-03-26,iPhone 14,S029,5418,like_new,23,Izmir
2026-03-26,iPhone 14,S031,5584,new,3,Ankara
2026-03-26,iPhone 14,S031,5540,used,17,Bursa
2026-03-26,iPhone 14,S049,5684,like_new,11,Izmir
2026-03-26,iPhone 14,S030,5629,like_new,30,Bursa
2026-03-26,iPhone 14,S044,5571,like_new,13,Istanbul
2026-03-26,iPhone 14,S003,5487,used,24,Izmir
2026-03-26,iPhone 14,S022,5328,used,22,Antalya
2026-03-26,iPhone 14,S013,5586,like_new,26,Antalya
2026-03-26,iPhone 14,S024,5621,like_new,25,Izmir
2026-03-26,iPhone 14,S047,5362,new,28,Ankara
2026-03-26,iPhone 14,S030,5404,used,10,Izmir
2026-03-26,iPhone 14,S006,5587,new,14,Izmir
2026-03-26,iPhone 14,S024,5597,new,15,Bursa
2026-03-26,iPhone 14,S004,5434,new,27,Izmir
2026-03-26,iPhone 14,S025,5485,new,13,Bursa
2026-03-26,iPhone 14,S049,5329,used,18,Antalya
2026-03-26,iPhone 14,S006,5725,used,27,Istanbul
2026-03-26,iPhone 14,S024,5396,new,26,Bursa
2026-03-26,iPhone 14,S038,5622,new,2,Istanbul
2026-03-26,iPhone 14,S036,5551,like_new,13,Izmir
2026-03-26,iPhone 14,S016,5714,new,24,Bursa
2026-03-26,iPhone 14,S049,5458,like_new,2,Bursa
2026-03-26,iPhone 14,S026,5563,used,21,Bursa
2026-03-26,iPhone 14,S020,5346,used,28,Ankara
2026-03-27,iPhone 14,S032,4452,like_new,23,Izmir
2026-03-27,iPhone 14,S035,4764,new,17,Antalya
2026-03-27,iPhone 14,S013,4471,used,8,Ankara
2026-03-27,iPhone 14,S042,4663,new,19,Izmir
2026-03-27,iPhone 14,S016,4815,used,12,Ankara
2026-03-27,iPhone 14,S019,4783,used,30,Izmir
2026-03-27,iPhone 14,S037,4609,used,17,Ankara
2026-03-27,iPhone 14,S041,4495,new,30,Istanbul
2026-03-27,iPhone 14,S026,4753,like_new,11,Bursa
2026-03-27,iPhone 14,S014,4856,like_new,20,Bursa
2026-03-27,iPhone 14,S029,4609,used,2,Istanbul
2026-03-27,iPhone 14,S037,4592,new,5,Istanbul
2026-03-27,iPhone 14,S035,4626,new,2,Istanbul
2026-03-27,iPhone 14,S002,4761,new,24,Ankara
2026-03-27,iPhone 14,S027,4842,like_new,28,Bursa
2026-03-27,iPhone 14,S006,4538,like_new,1,Antalya
2026-03-27,iPhone 14,S033,4506,used,27,Antalya
2026-03-27,iPhone 14,S026,4979,like_new,23,Izmir
2026-03-27,iPhone 14,S040,4669,used,29,Antalya
2026-03-27,iPhone 14,S005,4722,like_new,16,Ankara
2026-03-27,iPhone 14,S045,4605,like_new,12,Bursa
2026-03-27,iPhone 14,S001,4751,new,25,Antalya
2026-03-27,iPhone 14,S019,4809,new,2,Izmir
2026-03-27,iPhone 14,S049,4728,new,5,Ankara
2026-03-27,iPhone 14,S037,4905,new,7,Izmir
2026-03-27,iPhone 14,S024,4650,new,11,Bursa
2026-03-27,iPhone 14,S038,4658,new,3,Bursa
2026-03-27,iPhone 14,S038,4719,like_new,24,Bursa
2026-03-27,iPhone 14,S026,4748,new,6,Bursa
2026-03-27,iPhone 14,S019,4719,new,25,Antalya
2026-03-28,iPhone 14,S014,5285,used,4,Istanbul
2026-03-28,iPhone 14,S043,5482,new,29,Bursa
2026-03-28,iPhone 14,S044,5397,new,15,Istanbul
2026-03-28,iPhone 14,S030,5372,like_new,13,Izmir
2026-03-28,iPhone 14,S002,5447,used,10,Ankara
2026-03-28,iPhone 14,S036,5325,like_new,19,Izmir
2026-03-28,iPhone 14,S008,5304,like_new,1,Izmir
2026-03-28,iPhone 14,S030,5121,used,4,Ankara
2026-03-28,iPhone 14,S009,5659,new,4,Ankara
2026-03-28,iPhone 14,S021,5512,used,9,Ankara
2026-03-28,iPhone 14,S039,5429,like_new,6,Bursa
2026-03-28,iPhone 14,S007,5361,like_new,3,Izmir
2026-03-28,iPhone 14,S041,5089,new,15,Ankara
2026-03-28,iPhone 14,S023,5354,new,4,Izmir
2026-03-28,iPhone 14,S025,5532,like_new,24,Antalya
2026-03-28,iPhone 14,S048,5559,like_new,17,Bursa
2026-03-28,iPhone 14,S044,5522,used,6,Antalya
2026-03-28,iPhone 14,S013,5463,used,22,Bursa
2026-03-28,iPhone 14,S013,5604,used,15,Ankara
2026-03-28,iPhone 14,S034,5403,like_new,6,Istanbul
2026-03-28,iPhone 14,S034,5577,like_new,27,Antalya
2026-03-28,iPhone 14,S050,5396,like_new,29,Ankara
2026-03-28,iPhone 14,S024,5335,like_new,21,Izmir
2026-03-28,iPhone 14,S043,5320,new,5,Istanbul
2026-03-28,iPhone 14,S005,5312,used,22,Antalya
2026-03-28,iPhone 14,S037,5525,new,30,Izmir
2026-03-28,iPhone 14,S044,5352,used,12,Antalya
2026-03-28,iPhone 14,S009,5316,like_new,29,Ankara
2026-03-28,iPhone 14,S022,5531,used,8,Izmir
2026-03-28,iPhone 14,S001,5484,new,13,Antalya
2026-03-29,iPhone 14,S037,5058,used,2,Bursa
2026-03-29,iPhone 14,S022,5003,used,9,Izmir
2026-03-29,iPhone 14,S024,4847,used,19,Antalya
2026-03-29,iPhone 14,S007,4949,like_new,5,Izmir
2026-03-29,iPhone 14,S050,4955,new,5,Istanbul
2026-03-29,iPhone 14,S003,4827,used,17,Ankara
2026-03-29,iPhone 14,S035,4804,used,1,Bursa
2026-03-29,iPhone 14,S041,4856,like_new,8,Istanbul
2026-03-29,iPhone 14,S048,5191,used,1,Bursa
2026-03-29,iPhone 14,S019,4889,new,5,Istanbul
2026-03-29,iPhone 14,S007,5092,new,10,Istanbul
2026-03-29,iPhone 14,S027,4882,used,20,Bursa
2026-03-29,iPhone 14,S031,5049,like_new,3,Ankara
2026-03-29,iPhone 14,S003,5051,new,10,Antalya
2026-03-29,iPhone 14,S036,5057,like_new,10,Izmir
2026-03-29,iPhone 14,S012,4987,like_new,23,Izmir
2026-03-29,iPhone 14,S028,5109,used,13,Antalya
2026-03-29,iPhone 14,S010,4986,new,20,Ankara
2026-03-29,iPhone 14,S004,5151,used,26,Izmir
2026-03-29,iPhone 14,S018,4740,like_new,15,Istanbul
2026-03-29,iPhone 14,S006,4983,new,28,Izmir
2026-03-29,iPhone 14,S025,4975,like_new,20,Ankara
2026-03-29,iPhone 14,S047,4824,new,7,Antalya
2026-03-29,iPhone 14,S045,5011,used,25,Bursa
2026-03-29,iPhone 14,S037,4756,new,1,Bursa
2026-03-29,iPhone 14,S025,4859,like_new,21,Antalya
2026-03-29,iPhone 14,S032,4694,new,11,Ankara
2026-03-29,iPhone 14,S049,5132,used,18,Ankara
2026-03-29,iPhone 14,S041,4911,used,3,Izmir
2026-03-29,iPhone 14,S030,5207,like_new,2,Ankara
2026-03-30,iPhone 14,S031,4968,new,10,Istanbul
2026-03-30,iPhone 14,S034,4924,new,22,Istanbul
2026-03-30,iPhone 14,S029,4797,like_new,15,Ankara
2026-03-30,iPhone 14,S016,4740,new,11,Izmir
2026-03-30,iPhone 14,S014,4933,used,15,Ankara
2026-03-30,iPhone 14,S047,4860,like_new,18,Ankara
2026-03-30,iPhone 14,S015,4704,new,25,Bursa
2026-03-30,iPhone 14,S011,4682,new,2,Izmir
2026-03-30,iPhone 14,S028,4751,new,17,Izmir
2026-03-30,iPhone 14,S014,5093,like_new,29,Ankara
2026-03-30,iPhone 14,S048,5141,used,29,Ankara
2026-03-30,iPhone 14,S015,4894,new,9,Istanbul
2026-03-30,iPhone 14,S027,4887,like_new,16,Bursa
2026-03-30,iPhone 14,S024,4828,new,17,Ankara
2026-03-30,iPhone 14,S004,4754,used,24,Izmir
2026-03-30,iPhone 14,S019,5038,new,11,Antalya
2026-03-30,iPhone 14,S045,5100,new,7,Istanbul
2026-03-30,iPhone 14,S038,4759,like_new,28,Istanbul
2026-03-30,iPhone 14,S003,4859,new,9,Istanbul
2026-03-30,iPhone 14,S049,4814,like_new,7,Ankara
2026-03-30,iPhone 14,S003,4817,like_new,19,Istanbul
2026-03-30,iPhone 14,S035,5015,new,19,Antalya
2026-03-30,iPhone 14,S016,4707,like_new,22,Istanbul
2026-03-30,iPhone 14,S038,4926,like_new,2,Istanbul
2026-03-30,iPhone 14,S047,4959,used,29,Bursa
2026-03-30,iPhone 14,S026,4851,used,22,Izmir
2026-03-30,iPhone 14,S034,4979,like_new,11,Izmir
2026-03-30,iPhone 14,S034,4887,used,5,Izmir
2026-03-30,iPhone 14,S011,5019,like_new,28,Ankara
2026-03-30,iPhone 14,S030,4681,like_new,17,Bursa
2026-03-31,iPhone 14,S022,4886,like_new,27,Bursa
2026-03-31,iPhone 14,S050,4920,like_new,5,Izmir
2026-03-31,iPhone 14,S038,4600,new,16,Bursa
2026-03-31,iPhone 14,S022,4795,new,20,Istanbul
2026-03-31,iPhone 14,S014,4829,new,5,Izmir
2026-03-31,iPhone 14,S046,5045,like_new,10,Bursa
2026-03-31,iPhone 14,S040,4842,like_new,28,Ankara
2026-03-31,iPhone 14,S012,4828,new,14,Istanbul
2026-03-31,iPhone 14,S025,5029,new,29,Antalya
2026-03-31,iPhone 14,S023,4729,new,17,Ankara
2026-03-31,iPhone 14,S007,4674,like_new,18,Antalya
2026-03-31,iPhone 14,S029,4884,new,6,Izmir
2026-03-31,iPhone 14,S048,4750,new,22,Ankara
2026-03-31,iPhone 14,S021,4755,like_new,15,Bursa
2026-03-31,iPhone 14,S040,4999,new,6,Istanbul
2026-03-31,iPhone 14,S017,5037,new,19,Izmir
2026-03-31,iPhone 14,S016,5026,used,23,Bursa
2026-03-31,iPhone 14,S014,5065,like_new,25,Ankara
2026-03-31,iPhone 14,S015,5082,new,11,Bursa
2026-03-31,iPhone 14,S041,4667,like_new,7,Ankara
2026-03-31,iPhone 14,S047,4984,like_new,21,Ankara
2026-03-31,iPhone 14,S020,4864,like_new,21,Bursa
2026-03-31,iPhone 14,S028,4837,new,28,Istanbul
2026-03-31,iPhone 14,S050,4998,used,11,Bursa
2026-03-31,iPhone 14,S035,4716,like_new,5,Antalya
2026-03-31,iPhone 14,S030,4713,like_new,10,Izmir
2026-03-31,iPhone 14,S041,5007,like_new,19,Antalya
2026-03-31,iPhone 14,S005,4989,like_new,19,Antalya
2026-03-31,iPhone 14,S032,4946,new,21,Istanbul
2026-03-31,iPhone 14,S016,4820,used,25,Bursa
2026-04-01,iPhone 14,S021,5216,used,30,Istanbul
2026-04-01,iPhone 14,S018,5208,used,21,Izmir
2026-04-01,iPhone 14,S009,5134,used,28,Antalya
